anno_festival,decennio_num,decennio,canzone,interprete,autori,posizione,posizione_numerica,fascia_posizione,categoria_risultato,periodo,sede,presentatore,partecipanti,vincitore,artista_spotify,anno_ultimo_rilascio,durata_min,popolarita,fascia_popolarita,url_album,anni_tra_festival_e_rilascio,anni_dal_festival,canzone_storica,ristampa_tardiva,rilascio_recente_2015,qualita_abbinamento,includi_analisi_spotify,record_canzone_unico
1993,1990,Anni 1990,Cambiamo musica,Ladri di Biciclette e Tony Esposito,"A. Esposito, E. Prandi, G. Verdelli e G. Di Franco",NF,,Senza posizione numerica,Non finalista,23 - 27 febbraio,Teatro Ariston,Pippo Baudo,42,Enrico Ruggeri,Tony Esposito,2006.0,"4,15",5.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2736dd793c2b8a9a2c8c0e2236a,13,30,Sì,No,No,Affidabile,Sì,Sì
1993,1990,Anni 1990,Come passa il tempo,"Maurizio Vandelli, Dik Dik e Camaleonti","G. Bigazzi, R. Del Turco e G. Dati",NF,,Senza posizione numerica,Non finalista,23 - 27 febbraio,Teatro Ariston,Pippo Baudo,42,Enrico Ruggeri,I Camaleonti,2009.0,"4,78",31.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27311baa006dcf6fd2f5c592bbc,16,30,Sì,No,No,Affidabile,Sì,Sì
1993,1990,Anni 1990,Dammi 1 bacio,Francesco Salvi,"F. Salvi, M. Natale e R. Turatti",NF,,Senza posizione numerica,Non finalista,23 - 27 febbraio,Teatro Ariston,Pippo Baudo,42,Enrico Ruggeri,Nomadi,2023.0,"4,15",10.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2739f0a96e85f044a953d941029,30,30,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1993,1990,Anni 1990,L'alba,Peppino Gagliardi,S. Cirillo e P. Gagliardi,NF,,Senza posizione numerica,Non finalista,23 - 27 febbraio,Teatro Ariston,Pippo Baudo,42,Enrico Ruggeri,Salmo,2016.0,"2,95",52.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2739efeffdf7074481de1cccb39,23,30,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1993,1990,Anni 1990,La voce delle stelle,Peppino di Capri,"G. Faiella, M. Di Francia e F. Berlincioni",NF,,Senza posizione numerica,Non finalista,23 - 27 febbraio,Teatro Ariston,Pippo Baudo,42,Enrico Ruggeri,Alessia Munno,2015.0,"3,65",4.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273638baa801ea991b9805aadc1,22,30,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1993,1990,Anni 1990,Sulla strada del mare,Schola Cantorum,A. De Sanctis e A. Cheli,NF,,Senza posizione numerica,Non finalista,23 - 27 febbraio,Teatro Ariston,Pippo Baudo,42,Enrico Ruggeri,Schola Cantorum,1997.0,"3,82",26.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273a1914f2757edb92e2f267ba2,4,30,Sì,No,No,Affidabile,Sì,Sì
1993,1990,Anni 1990,Tu tu tu tu,Alessandro Canino,"G. Bigazzi, P. Hollesch, A. Baldinotti e G. Dati",NF,,Senza posizione numerica,Non finalista,23 - 27 febbraio,Teatro Ariston,Pippo Baudo,42,Enrico Ruggeri,Swayam Padhi,2023.0,"4,75",34.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273dc534c0da205a2c3c09cd778,30,30,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1993,1990,Anni 1990,Uomini addosso,Milva,C. F. Facchinetti e V. Negrini,NF,,Senza posizione numerica,Non finalista,23 - 27 febbraio,Teatro Ariston,Pippo Baudo,42,Enrico Ruggeri,Augusta,2011.0,"3,20",39.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27386a3bd4c7c6e1b9dfaf33f3d,18,30,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1994,1990,Anni 1990,Passerà,Aleandro Baldi,"A. Civai, G. Bigazzi e M. Falagiani",1º,1,1º posto,Vincitore,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Nayt,2021.0,"2,77",48.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273748c53acf756d40368d3de38,27,29,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1994,1990,Anni 1990,Signor tenente,Giorgio Faletti,G. Faletti,2º,2,2º-3º posto,Podio,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Giorgio Faletti,1994.0,"3,29",38.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273677d1f8b63549d712a9d44f4,0,29,Sì,No,No,Affidabile,Sì,Sì
1994,1990,Anni 1990,Strani amori,Laura Pausini,"A. Valsiglio, R. Buti, Cheope, M. Marati e F. Tanini",3º,3,2º-3º posto,Podio,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Laura Pausini,1994.0,"4,26",47.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273cc0019939e0a43a0b2d2c035,0,29,Sì,No,No,Affidabile,Sì,Sì
1994,1990,Anni 1990,Non è un film,Gerardina Trovato,"A. Anastasio, C. Valli e G. Trovato",4º,4,4º-10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Articolo 31,2002.0,"4,19",45.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b2736ef5912f5061838d8c20a50a,8,29,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1994,1990,Anni 1990,Cinque giorni,Michele Zarrillo,V. Incenzo e M. Zarrillo,5º,5,4º-10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Michele Zarrillo,1994.0,"4,16",56.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273e2b0cddcc45c3f5e212d13dc,0,29,Sì,No,No,Affidabile,Sì,Sì
1994,1990,Anni 1990,I soliti accordi,Enzo Jannacci e Paolo Rossi,"E. Jannacci, P. Rossi e P. Jannacci",6º,6,4º-10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Enzo Jannacci,2011.0,"4,65",30.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27330243114ebff191de0444e0d,17,29,Sì,No,No,Affidabile,Sì,Sì
1994,1990,Anni 1990,Maledette malelingue,Ivan Graziani,I. Graziani,7º,7,4º-10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Ivan Graziani,1989.0,"3,91",40.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273ca5a3a3e64b2da769bbde469,-5,29,Sì,Non valutabile,Non valutabile,Da escludere: rilascio precedente,No,No
1994,1990,Anni 1990,Amare amare,Andrea Mingardi,A. Mingardi e M. Tirelli,8º,8,4º-10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Gigi Finizio,2005.0,"3,90",56.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273e92e30d48ec550a5652acbe7,11,29,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1994,1990,Anni 1990,Esser duri,Marco Armani,M. Armenise e L. Carboni,9º,9,4º-10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Marco Armani,1994.0,"4,68",2.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2730e1858ac1e2d2de4e3fb455f,0,29,Sì,No,No,Affidabile,Sì,Sì
1994,1990,Anni 1990,Di notte specialmente,Donatella Rettore,"Cheope, D. Rettore e C. Rego",10º,10,4º-10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Donatella Rettore,1994.0,"4,60",37.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273b781ff59224f647a46fde9a7,0,29,Sì,No,No,Affidabile,Sì,Sì
1994,1990,Anni 1990,Terra mia,Mariella Nava,M. G. Nava,11º,11,Oltre il 10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Fabrizio Cesare,2021.0,"2,65",8.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273e1f35ffc1069b9a20e0dfc9e,27,29,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1994,1990,Anni 1990,La casa dell'imperatore,Formula 3,T. Cicco e M. Castelnuovo,12º,12,Oltre il 10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Formula 3,1996.0,"4,09",6.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273f79d5e3bbdcdf798deb5190d,2,29,Sì,No,No,Affidabile,Sì,Sì
1994,1990,Anni 1990,Amici non ne ho,Loredana Bertè,L. Bertè e P. Leon,13º,13,Oltre il 10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Loredana Bertè,2016.0,"4,01",33.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27357f134b1ed65abcd432e8e0e,22,29,Sì,Sì,Sì,Affidabile,Sì,Sì
1994,1990,Anni 1990,Crescerai,Alessandro Canino,"B. Zucchetti, G. Dati e S. Busà",14º,14,Oltre il 10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Nomadi,1992.0,"3,57",30.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273218645d74c580fc57fb89a7d,-2,29,Sì,Non valutabile,Non valutabile,Da escludere: rilascio precedente,No,No
1994,1990,Anni 1990,Statento,Francesco Salvi,F. Salvi e V. Cosma,15º,15,Oltre il 10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,AP rackchaser,2023.0,"3,65",27.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27358c3adcbb867df924a4ad894,29,29,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1994,1990,Anni 1990,Oppure no,Alessandro Bono,A. Pizzamiglio,16º,16,Oltre il 10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Patrizia Laquidara,2007.0,"2,95",6.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273e11357fed4edc3532fe42165,13,29,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1994,1990,Anni 1990,Se mi ami...,Claudia Mori,T. Cutugno,17º,17,Oltre il 10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,MINACELENTANO,2016.0,"3,71",35.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273b152c0a3b15535bd07b8789e,22,29,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1994,1990,Anni 1990,L'ascensore,Carlo Marrale,"C. Marrale, P. Rodenbucher e Cheope",18º,18,Oltre il 10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Adriano Celentano,1986.0,"2,63",34.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27381a393459de93373aacb1b06,-8,29,Sì,Non valutabile,Non valutabile,Da escludere: rilascio precedente,No,No
1994,1990,Anni 1990,Una vecchia canzone italiana,Squadra Italia,S. Jurgens e M. Marrocchi,19º,19,Oltre il 10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Squadra Italia,2015.0,"4,00",24.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2738850fed4fc72792be5dd7cf3,21,29,Sì,Sì,Sì,Affidabile,Sì,Sì
1994,1990,Anni 1990,Napoli,Franco Califano,"F. Califano, A. Laurenti e A. Gaudino",20º,20,Oltre il 10º posto,Altra posizione,23 - 26 febbraio,Teatro Ariston,Pippo Baudo,38,Aleandro Baldi,Nino D'Angelo,2023.0,"3,26",27.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2736ba3af0fb99a0d736536d899,29,29,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,Come saprei,Giorgia,"G. Todrani, E. Ramazzotti, V. Tosetto e A. Cogliati",1º,1,1º posto,Vincitore,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),,,,,Dati non disponibili,,,28,Sì,Non valutabile,Non valutabile,Senza dati Spotify,No,No
1995,1990,Anni 1990,In amore,Gianni Morandi e Barbara Cola,Duchesca e B. Zambrini,2º,2,2º-3º posto,Podio,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Richard Clayderman,2017.0,"4,06",10.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273e3c92c5c576370fe4329e77e,22,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,Gente come noi,Ivana Spagna,"I. Spagna, G. Spagna, F. Zanotti, A. Valsiglio e M. Marati",3º,3,2º-3º posto,Podio,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Ivana Spagna,2007.0,"4,13",41.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273235e530c3ef86a9de9c5cde7,12,28,Sì,No,No,Affidabile,Sì,Sì
1995,1990,Anni 1990,Con te partirò,Andrea Bocelli,L. Quarantotto e F. Sartori,4º,4,4º-10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Andrea Bocelli,1995.0,"4,18",50.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b27331c411687c7c027c95fc34f0,0,28,Sì,No,No,Affidabile,Sì,Sì
1995,1990,Anni 1990,Finalmente tu,Fiorello,M. Pezzali e M. Repetto,5º,5,4º-10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),883,1998.0,"2,79",54.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b27357cf963e23461d4a3d16c9ec,3,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,Bisogno d'amore,Danilo Amerio,D. Amerio,6º,6,4º-10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Sud Sound System,2010.0,"3,78",33.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273e53f9f038dc2aebdaac21e85,15,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,Rivoglio la mia vita,Lighea,"M. Pecora, Zenonazza e T. Montelpare",7º,7,4º-10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Lighea,2012.0,"3,21",23.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273d5051e15f93913e146357259,17,28,Sì,No,No,Affidabile,Sì,Sì
1995,1990,Anni 1990,Senza averti qui,883,"M. Pezzali, P. P. Peroni e M. Guarniero",8º,8,4º-10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),883,1995.0,"3,80",45.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273614dc9aef84fd4a89932f1c6,0,28,Sì,No,No,Affidabile,Sì,Sì
1995,1990,Anni 1990,Più di così,Antonella Arancio,"F. Carraresi, F. Migliacci, L. Bechelli e M. Goldsand",9º,9,4º-10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Gemitaiz,2020.0,"3,76",40.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273b736b9be2870fc3492954b40,25,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,Un altro amore no,Lorella Cuccarini,"V. Incenzo, D. Pinelli e S. Testi",10º,10,4º-10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Lorella Cuccarini,1995.0,"4,16",28.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27365f53cbb0732b9030349b22f,0,28,Sì,No,No,Affidabile,Sì,Sì
1995,1990,Anni 1990,Dove vai...,Mango,"A. Mango, S. Grandi e G. Mango",11º,11,Oltre il 10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),chiello,2022.0,"2,94",36.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b27306b1a72ff4e567cbd0e2ab31,27,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,L'assurdo mestiere,Giorgio Faletti,G. Faletti,12º,12,Oltre il 10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Giorgio Faletti,2012.0,"3,71",14.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2736da25dba02248f787a5451af,17,28,Sì,No,No,Affidabile,Sì,Sì
1995,1990,Anni 1990,Ma che ne sai... (...se non hai fatto il piano-bar),Trio Melody,C. Mattone,13º,13,Oltre il 10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Gigi Proietti,2009.0,"3,23",33.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2730b335cfc2520b0a43bfe95e0,14,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,Giovane vecchio cuore,Gigliola Cinquetti,G. Faletti,14º,14,Oltre il 10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Gigliola Cinquetti,1995.0,"3,70",7.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273b6a1d962105562bf848ad819,0,28,Sì,No,No,Affidabile,Sì,Sì
1995,1990,Anni 1990,La vestaglia,Massimo Ranieri,M. Marrocchi e G. Artegiani,15º,15,Oltre il 10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Massimo Ranieri,2000.0,"4,58",25.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273ea1d0bff3edc18d23c51608c,5,28,Sì,No,No,Affidabile,Sì,Sì
1995,1990,Anni 1990,Voglio una donna,Drupi,"T. Cutugno, C. Farina e A. Sanarico",16º,16,Oltre il 10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Roberto Vecchioni,1992.0,"4,22",39.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273bf9fd6a0f3943ae68fde3cca,-3,28,Sì,Non valutabile,Non valutabile,Da escludere: rilascio precedente,No,No
1995,1990,Anni 1990,Voglio andare a vivere in campagna,Toto Cutugno,T. Cutugno,17º,17,Oltre il 10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Frankie Cimino,2019.0,"4,56",38.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2731ab67560e04917971daada3d,24,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,Troppo sole,Sabina Guzzanti e La Riserva Indiana,D. Riondino,18º,18,Oltre il 10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Sofia Sole,2023.0,"2,89",28.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273074aca9aeec3d9d42c7ae5e8,28,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,ANGELI & angeli,Loredana Bertè,L. Bertè e P. Leon,19º,19,Oltre il 10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Elisa,2022.0,"3,56",45.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273a043d83836d044f101d7cfb1,27,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,I giorni dell'armonia,Patty Pravo,M. Monti e G. Ullu,20º,20,Oltre il 10º posto,Altra posizione,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Patty Pravo,2013.0,"5,25",6.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b27320d85671245a195cd17b4637,18,28,Sì,No,No,Affidabile,Sì,Sì
1995,1990,Anni 1990,Amore e guerra,Francesca Schiavo,S. Cammariere e R. Kunstler,NF,,Senza posizione numerica,Non finalista,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Cave,2022.0,"3,36",22.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273c694ab5e90e6d4a69d6c737a,27,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,È con te,Valeria Visconti,C. Marrale,NF,,Senza posizione numerica,Non finalista,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Nek,2010.0,"3,24",22.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b273233582badfe6e0e685c38328,15,28,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1995,1990,Anni 1990,Padre e padrone,Giò Di Tonno,G. Di Tonno e A. Di Zio,NF,,Senza posizione numerica,Non finalista,21 - 25 febbraio,Teatro Ariston,Pippo Baudo,39,Giorgia (cantante 1971),Giò Di Tonno,1995.0,"4,39",6.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b2737d2d617a1fc1b5c2ae569162,0,28,Sì,No,No,Affidabile,Sì,Sì
1996,1990,Anni 1990,Vorrei incontrarti fra cent'anni,Ron (con Tosca non accreditata),R. Cellamare,1º,1,1º posto,Vincitore,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,,,,,Dati non disponibili,,,27,Sì,Non valutabile,Non valutabile,Senza dati Spotify,No,No
1996,1990,Anni 1990,La terra dei cachi,Elio e le Storie Tese,"D. Civaschi, S. Belisari, S. Conforti e N. Fasani",2º,2,2º-3º posto,Podio,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,Elio e le Storie Tese,1997.0,"4,69",44.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273629828b3c5e3f162fc39226d,1,27,Sì,No,No,Affidabile,Sì,Sì
1996,1990,Anni 1990,Strano il mio destino,Giorgia,G. Todrani e M. Fabrizio,3º,3,2º-3º posto,Podio,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,Giorgia,2002.0,"4,26",36.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2735d0e4bd00856dadab63bac2a,6,27,Sì,No,No,Affidabile,Sì,Sì
1996,1990,Anni 1990,E io penso a te,Ivana Spagna,I. Spagna e G. Spagna,4º,4,4º-10º posto,Altra posizione,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,Ivana Spagna,1996.0,"4,05",30.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2736458329bd54b8e0745c01bf9,0,27,Sì,No,No,Affidabile,Sì,Sì
1996,1990,Anni 1990,Mai più sola,Neri per Caso,C. Mattone,5º,5,4º-10º posto,Altra posizione,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,Neri Per Caso,2009.0,"3,88",32.0,Medio-bassa (21-40),https://i.scdn.co/image/ab67616d0000b2734630ec722b632f95490a7542,13,27,Sì,No,No,Affidabile,Sì,Sì
1996,1990,Anni 1990,Se adesso te ne vai,Massimo Di Cataldo,M. Di Cataldo e B. Laurenti,6º,6,4º-10º posto,Altra posizione,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,Massimo Di Cataldo,2001.0,"4,07",45.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b27342627fd01c64ceb7517eca63,5,27,Sì,No,No,Affidabile,Sì,Sì
1996,1990,Anni 1990,È la mia vita,Al Bano,P. Marino e M. Fabrizio,7º,7,4º-10º posto,Altra posizione,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,Ligabue,2002.0,"4,03",56.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273477e3b12ed9c380d3b77b6e1,6,27,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1996,1990,Anni 1990,Soli al bar,Aleandro Baldi e Marco Guerzoni,"F. Palmieri, G. Bigazzi e A. Civai",8º,8,4º-10º posto,Altra posizione,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,George Frideric Handel,2024.0,"2,86",7.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b27362a0ceba97ddac89c26f2dc6,28,27,Sì,Non valutabile,Non valutabile,Da verificare: artista differente,No,No
1996,1990,Anni 1990,Cantare è d'amore,Amedeo Minghi,A. Minghi e P. Panella,9º,9,4º-10º posto,Altra posizione,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,Amedeo Minghi,2013.0,"4,60",50.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273f680324b34898e6dcd8ae0c5,17,27,Sì,No,No,Affidabile,Sì,Sì
1996,1990,Anni 1990,Volo così,Paola Turci,P. Turci e R. Casini,10º,10,4º-10º posto,Altra posizione,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,Paola Turci,2003.0,"4,05",17.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273b91869061bf8512292a08c72,7,27,Sì,No,No,Affidabile,Sì,Sì
1996,1990,Anni 1990,L'elefante e la farfalla,Michele Zarrillo,V. Incenzo e M. Zarrillo,11º,11,Oltre il 10º posto,Altra posizione,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,Michele Zarrillo,1996.0,"4,22",46.0,Media (41-60),https://i.scdn.co/image/ab67616d0000b273a8f636b4c46691932261a95f,0,27,Sì,No,No,Affidabile,Sì,Sì
1996,1990,Anni 1990,Il ragazzo con la chitarra,Luca Barbarossa,L. Barbarossa,12º,12,Oltre il 10º posto,Altra posizione,20 - 24 febbraio,Teatro Ariston,Pippo Baudo,37,Ron,Luca Barbarossa,1997.0,"4,25",2.0,Bassa (0-20),https://i.scdn.co/image/ab67616d0000b273e1f28568d950c1eddbcab527,1,27,Sì,No,No,Affidabile,Sì,Sì
